transaction_id,date,time,day_of_week,fraud_type,fraud_lure,amount_inr,upi_app,transaction_type,sender_upi_id,receiver_upi_id,linked_bank,victim_state,victim_age_group,victim_gender,victim_occupation,device_type,first_time_upi_user,pin_otp_shared,report_delay,reported_to_cybercrime_portal,recovery_status,is_fraud
TXN583848822926,17-06-2024,22:38:45,Monday,OTP Sharing,Job Offer/Part-time Work,7400,Google Pay,P2M,user6848@okicici,pay9912@axl,SBI,Andhra Pradesh,26-35,Female,Self-employed/Business,Android,No,Yes,6-24 hours,No,Not Recovered,1
TXN655925382244,02-07-2024,12:12:34,Tuesday,SIM Swap,Loan Offer,5200,PhonePe,P2M,acct3521@okicici,txn9456@oksbi,Punjab National Bank,Bihar,26-35,Male,Student,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN130229336163,18-08-2024,23:02:50,Sunday,OTP Sharing,Loan Offer,4150,Google Pay,P2P,user3751@ybl,mb3882@ibl,IndusInd Bank,Karnataka,36-45,Female,Retired,Android,Yes,Yes,1-3 days,No,Not Recovered,1
TXN697836116516,18-04-2024,10:11:59,Thursday,Fake Collect Request,Electricity Bill Disconnection,3600,PhonePe,P2M,mb2689@ibl,acct3693@ybl,SBI,Telangana,26-35,Female,Student,Android,No,No,1-6 hours,No,Not Recovered,1
TXN218130847451,21-06-2023,17:58:20,Wednesday,Phishing,Job Offer/Part-time Work,21850,PhonePe,P2P,mb7409@ibl,txn1420@paytm,ICICI Bank,Odisha,36-45,Female,Retired,Android,Yes,Yes,1-6 hours,No,Not Recovered,1
TXN630853667296,13-09-2024,10:24:54,Friday,Fake Collect Request,Refund Processing,1150,PhonePe,P2P,pay1768@oksbi,mb6465@oksbi,Punjab National Bank,Madhya Pradesh,46-55,Male,Daily Wage Worker,iOS,No,No,1-3 days,No,Not Recovered,1
TXN451549770445,01-01-2024,19:05:53,Monday,Vishing,Loan Offer,2350,PhonePe,P2P,user1263@ybl,pay2787@ybl,HDFC Bank,Uttar Pradesh,26-35,Male,Retired,iOS,Yes,Yes,6-24 hours,No,Partially Recovered,1
TXN254147171906,29-06-2023,05:22:11,Thursday,QR Code Swap,Loan Offer,6000,Google Pay,Collect Request,txn8014@axl,user6315@apl,SBI,Gujarat,36-45,Female,Salaried Employee,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN294510619038,30-05-2024,19:28:34,Thursday,QR Code Swap,Refund Processing,2700,Amazon Pay,Collect Request,mb3111@ybl,mb2944@okhdfcbank,Punjab National Bank,Telangana,46-55,Male,Self-employed/Business,iOS,No,No,1-6 hours,No,Partially Recovered,1
TXN452211239974,10-03-2025,13:21:01,Monday,Phishing,Prize/Lottery Win,26300,PhonePe,P2M,txn8872@okaxis,mb4343@axl,Other,Karnataka,46-55,Male,Retired,Android,No,Yes,1-3 days,No,Partially Recovered,1
TXN920981730260,20-10-2024,18:43:06,Sunday,Vishing,Job Offer/Part-time Work,4150,Amazon Pay,P2M,user3125@ibl,mb3747@ibl,Yes Bank,Delhi,26-35,Female,Salaried Employee,Feature Phone,No,Yes,6-24 hours,Yes,Not Recovered,1
TXN556317720121,20-01-2024,09:04:33,Saturday,Phishing,Prize/Lottery Win,21600,PhonePe,P2P,txn9020@okicici,pay8588@ibl,SBI,Delhi,46-55,Female,Salaried Employee,iOS,Yes,Yes,1-6 hours,Yes,Not Recovered,1
TXN201441164058,25-04-2023,14:49:30,Tuesday,QR Code Swap,Loan Offer,20900,PhonePe,P2P,mb8431@axl,mb4950@okhdfcbank,HDFC Bank,Rajasthan,46-55,Female,Self-employed/Business,Android,Yes,No,1-6 hours,No,Partially Recovered,1
TXN334568819406,06-05-2024,06:55:11,Monday,OTP Sharing,Loan Offer,92300,PhonePe,P2M,acct3804@okhdfcbank,acct6356@okhdfcbank,Other,Rajasthan,18-25,Female,Farmer,Android,Yes,Yes,3-7 days,Yes,Fully Recovered,1
TXN532968101839,15-01-2025,11:35:35,Wednesday,Phishing,Prize/Lottery Win,35650,Google Pay,Collect Request,txn5049@okaxis,mb6449@ybl,Axis Bank,Andhra Pradesh,46-55,Male,Self-employed/Business,Android,No,Yes,6-24 hours,No,Not Recovered,1
TXN223346154816,16-12-2023,15:49:31,Saturday,Fake Collect Request,Job Offer/Part-time Work,12950,Google Pay,P2P,pay9033@ibl,pay9502@oksbi,ICICI Bank,Haryana,36-45,Female,Self-employed/Business,Android,No,No,6-24 hours,No,Not Recovered,1
TXN583479835557,12-08-2023,09:51:43,Saturday,SIM Swap,Investment Scheme,1250,Google Pay,P2P,txn4450@ibl,mb6855@okicici,HDFC Bank,Uttar Pradesh,46-55,Female,Student,Android,Yes,No,3-7 days,No,Fully Recovered,1
TXN331731070074,29-11-2023,16:25:59,Wednesday,Phishing,Prize/Lottery Win,22300,PhonePe,Collect Request,mb2533@okaxis,pay3743@ibl,ICICI Bank,Madhya Pradesh,46-55,Male,Student,Android,Yes,No,1-3 days,Yes,Not Recovered,1
TXN225205973468,08-02-2025,03:19:12,Saturday,QR Code Swap,Customer Care Impersonation,9200,PhonePe,P2P,pay3578@okhdfcbank,acct7719@paytm,SBI,Telangana,36-45,Male,Salaried Employee,Android,Yes,No,3-7 days,Yes,Not Recovered,1
TXN923014406546,05-02-2025,08:07:38,Wednesday,SIM Swap,Loan Offer,5950,PhonePe,P2P,pay1606@ybl,mb4153@axl,ICICI Bank,Karnataka,26-35,Male,Student,iOS,Yes,No,3-7 days,No,Partially Recovered,1
TXN250246476555,24-04-2024,11:34:00,Wednesday,OTP Sharing,KYC Update Required,4700,Google Pay,P2P,pay5697@axl,pay1280@oksbi,HDFC Bank,West Bengal,46-55,Male,Homemaker,iOS,Yes,Yes,6-24 hours,Yes,Not Recovered,1
TXN702837383722,18-03-2025,20:22:46,Tuesday,Vishing,Electricity Bill Disconnection,23300,PhonePe,P2M,txn9841@ibl,acct6028@okicici,SBI,Gujarat,36-45,Female,Self-employed/Business,Android,Yes,Yes,< 1 hour,No,Not Recovered,1
TXN124012357589,04-11-2023,20:16:04,Saturday,Social Engineering,Customer Care Impersonation,10400,PhonePe,P2M,acct4738@okicici,pay5610@apl,Axis Bank,Telangana,36-45,Male,Salaried Employee,Android,Yes,Yes,6-24 hours,No,Not Recovered,1
TXN565439447306,25-01-2025,22:06:21,Saturday,Vishing,Refund Processing,60400,PhonePe,P2M,txn2063@ibl,acct6702@ibl,HDFC Bank,West Bengal,46-55,Female,Student,Android,No,Yes,1-3 days,No,Not Recovered,1
TXN402359849362,17-01-2024,13:11:15,Wednesday,Vishing,Delivery Agent Scam,12250,PhonePe,P2M,user9011@okicici,acct9458@okaxis,Canara Bank,West Bengal,26-35,Male,Salaried Employee,Android,Yes,Yes,< 1 hour,No,Fully Recovered,1
TXN417270218442,09-10-2024,01:06:51,Wednesday,OTP Sharing,Customer Care Impersonation,2450,BHIM,P2M,txn9694@ybl,acct5919@oksbi,SBI,Telangana,18-25,Female,Self-employed/Business,Android,Yes,Yes,1-6 hours,Yes,Not Recovered,1
TXN585068196637,15-05-2024,09:45:12,Wednesday,Phishing,Electricity Bill Disconnection,6500,PhonePe,P2M,txn8167@axl,acct3439@okhdfcbank,ICICI Bank,Uttar Pradesh,56-65,Female,Student,Android,No,Yes,1-6 hours,No,Under Investigation,1
TXN378803203815,27-03-2024,15:33:15,Wednesday,Fake UPI App,Digital Arrest Threat,17800,PhonePe,P2P,user1321@ybl,mb4865@apl,Punjab National Bank,Karnataka,18-25,Male,Salaried Employee,Android,Yes,No,< 1 hour,Yes,Not Recovered,1
TXN537711180656,17-10-2024,07:45:36,Thursday,SIM Swap,Refund Processing,45700,Google Pay,P2M,mb9670@paytm,pay2066@oksbi,SBI,Gujarat,36-45,Male,Student,Android,Yes,No,< 1 hour,No,Not Recovered,1
TXN908359812364,18-07-2024,15:43:07,Thursday,Fake UPI App,Customer Care Impersonation,4300,BHIM,P2P,mb5736@okhdfcbank,mb8308@okaxis,Other,Gujarat,18-25,Female,Student,Android,Yes,No,1-6 hours,No,Partially Recovered,1
TXN980353360188,08-06-2023,17:58:16,Thursday,Phishing,Investment Scheme,4700,PhonePe,Collect Request,user4853@ibl,mb9404@apl,SBI,Telangana,26-35,Male,Retired,Android,No,Yes,6-24 hours,No,Not Recovered,1
TXN672759877171,19-11-2024,13:09:57,Tuesday,Phishing,Job Offer/Part-time Work,51450,BHIM,Collect Request,mb4819@paytm,mb7124@paytm,Canara Bank,Gujarat,36-45,Female,Farmer,iOS,Yes,No,3-7 days,Yes,Fully Recovered,1
TXN398888620722,12-04-2023,14:03:51,Wednesday,Phishing,Customer Care Impersonation,8450,Google Pay,Collect Request,pay7938@apl,mb3464@paytm,SBI,Rajasthan,36-45,Male,Salaried Employee,Android,No,Yes,6-24 hours,Yes,Not Recovered,1
TXN859386638930,06-05-2024,15:42:59,Monday,Fake UPI App,KYC Update Required,5400,PhonePe,Collect Request,mb4672@ibl,acct6800@okhdfcbank,Axis Bank,Maharashtra,36-45,Male,Self-employed/Business,Android,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN110496669989,15-07-2024,15:54:51,Monday,OTP Sharing,Delivery Agent Scam,6500,PhonePe,P2M,pay6538@okhdfcbank,acct3332@okicici,HDFC Bank,Maharashtra,18-25,Female,Homemaker,Android,Yes,Yes,3-7 days,Yes,Not Recovered,1
TXN678759278255,30-03-2024,15:15:52,Saturday,OTP Sharing,Job Offer/Part-time Work,4250,Google Pay,P2P,acct2116@axl,user2038@okhdfcbank,Axis Bank,Telangana,36-45,Female,Student,Android,Yes,No,1-3 days,Yes,Not Recovered,1
TXN148312478111,02-02-2024,07:53:07,Friday,Fake Collect Request,Delivery Agent Scam,21900,Google Pay,P2P,txn6262@apl,mb2546@axl,SBI,Maharashtra,36-45,Female,Salaried Employee,Android,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN924338905639,06-03-2024,19:44:01,Wednesday,Social Engineering,Electricity Bill Disconnection,3150,Google Pay,P2P,user9450@okicici,txn9818@apl,Yes Bank,Madhya Pradesh,36-45,Male,Salaried Employee,Android,Yes,Yes,1-3 days,No,Not Recovered,1
TXN691258804217,05-01-2025,05:34:58,Sunday,OTP Sharing,Investment Scheme,40150,PhonePe,P2P,mb5079@axl,mb8214@ybl,SBI,West Bengal,18-25,Male,Self-employed/Business,Android,Yes,Yes,1-6 hours,Yes,Not Recovered,1
TXN482443165726,31-08-2024,12:19:44,Saturday,Social Engineering,KYC Update Required,1200,PhonePe,P2P,user2153@paytm,user7921@okaxis,Punjab National Bank,Tamil Nadu,66+,Female,Retired,Android,No,No,1-3 days,Yes,Under Investigation,1
TXN249494899012,19-11-2023,20:34:48,Sunday,SIM Swap,Job Offer/Part-time Work,13400,Google Pay,P2P,txn9689@ybl,pay1769@ybl,HDFC Bank,Rajasthan,26-35,Female,Self-employed/Business,Android,Yes,No,< 1 hour,No,Not Recovered,1
TXN960928862867,20-04-2024,23:43:55,Saturday,Vishing,Prize/Lottery Win,43250,PhonePe,P2P,txn6225@oksbi,pay9297@okaxis,Canara Bank,Tamil Nadu,26-35,Male,Self-employed/Business,Feature Phone,Yes,Yes,1-3 days,Yes,Not Recovered,1
TXN305538131650,09-06-2024,08:54:50,Sunday,Vishing,Refund Processing,24350,Google Pay,P2P,user3865@okicici,txn3966@paytm,SBI,Uttar Pradesh,18-25,Female,Student,Android,No,Yes,1-6 hours,Yes,Fully Recovered,1
TXN104552530556,12-06-2024,22:30:44,Wednesday,OTP Sharing,Loan Offer,2550,PhonePe,P2P,mb1245@okhdfcbank,acct9458@axl,SBI,Madhya Pradesh,36-45,Male,Farmer,Android,Yes,Yes,6-24 hours,No,Under Investigation,1
TXN284337942285,05-08-2024,17:35:08,Monday,Phishing,Delivery Agent Scam,1700,Google Pay,P2P,user4340@apl,txn4748@paytm,ICICI Bank,Tamil Nadu,56-65,Male,Self-employed/Business,Feature Phone,Yes,Yes,1-6 hours,No,Not Recovered,1
TXN977728231849,16-03-2024,10:22:44,Saturday,Fake Collect Request,Refund Processing,4200,Google Pay,P2P,txn1772@okaxis,acct5169@ybl,Axis Bank,Karnataka,36-45,Female,Salaried Employee,Android,No,No,6-24 hours,No,Partially Recovered,1
TXN582972294171,28-01-2025,12:41:29,Tuesday,Vishing,Digital Arrest Threat,900,PhonePe,Collect Request,acct4379@oksbi,txn3725@paytm,HDFC Bank,Punjab,18-25,Male,Homemaker,Android,No,No,1-3 days,No,Not Recovered,1
TXN767380421086,21-09-2023,04:55:53,Thursday,Fake Collect Request,Delivery Agent Scam,2700,PhonePe,P2M,pay6324@apl,mb3372@ybl,SBI,West Bengal,56-65,Male,Farmer,iOS,Yes,No,1-3 days,No,Not Recovered,1
TXN838376989667,30-12-2024,21:21:54,Monday,Vishing,Loan Offer,2150,Google Pay,P2M,txn5286@ybl,acct1876@apl,ICICI Bank,Punjab,56-65,Female,Salaried Employee,Android,Yes,Yes,1-3 days,Yes,Partially Recovered,1
TXN909768266393,02-11-2023,19:56:23,Thursday,OTP Sharing,Impersonation of Known Person,6800,Google Pay,P2M,acct7972@apl,mb3539@okaxis,Bank of Baroda,Rajasthan,46-55,Male,Student,Android,Yes,Yes,< 1 hour,No,Not Recovered,1
TXN815355781554,08-02-2024,23:20:30,Thursday,Fake Collect Request,Delivery Agent Scam,1500,PhonePe,P2P,pay8365@okicici,mb4857@oksbi,Yes Bank,Karnataka,46-55,Female,Student,Feature Phone,Yes,No,3-7 days,Yes,Not Recovered,1
TXN113387297013,02-11-2024,19:09:07,Saturday,Money Mule,Prize/Lottery Win,9100,Paytm,P2P,pay4768@okicici,user1266@okhdfcbank,Yes Bank,Karnataka,56-65,Male,Homemaker,Feature Phone,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN420202836507,09-03-2025,14:29:27,Sunday,Vishing,Customer Care Impersonation,550,Google Pay,Collect Request,txn4997@okhdfcbank,mb9361@okaxis,ICICI Bank,Delhi,36-45,Female,Salaried Employee,Android,Yes,No,1-6 hours,No,Not Recovered,1
TXN999237553087,07-08-2024,10:50:48,Wednesday,SIM Swap,Delivery Agent Scam,6150,Google Pay,Collect Request,txn6397@axl,acct2221@ibl,SBI,Telangana,26-35,Female,Homemaker,Android,Yes,No,< 1 hour,Yes,Partially Recovered,1
TXN454513703834,21-04-2023,21:02:27,Friday,QR Code Swap,Refund Processing,37800,Google Pay,Collect Request,user7534@ybl,mb8691@okaxis,SBI,Rajasthan,18-25,Male,Retired,Android,No,No,> 7 days,Yes,Not Recovered,1
TXN721203793440,17-09-2024,16:23:49,Tuesday,Fake Collect Request,Electricity Bill Disconnection,1350,Google Pay,P2M,user8741@apl,acct2190@ibl,SBI,Delhi,26-35,Male,Homemaker,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN517414007217,02-05-2023,12:37:27,Tuesday,Phishing,Impersonation of Known Person,2300,Google Pay,P2P,user5959@okhdfcbank,mb1095@ibl,SBI,Tamil Nadu,56-65,Male,Homemaker,iOS,Yes,No,1-6 hours,No,Partially Recovered,1
TXN544925199692,21-08-2023,22:50:29,Monday,Vishing,Refund Processing,5950,Google Pay,P2P,pay8139@ybl,pay3665@okicici,Punjab National Bank,Rajasthan,26-35,Female,Salaried Employee,iOS,Yes,Yes,6-24 hours,No,Partially Recovered,1
TXN100542965681,08-12-2024,22:21:32,Sunday,Fake Collect Request,KYC Update Required,4900,Google Pay,P2P,mb3318@okicici,txn9141@okaxis,Canara Bank,Haryana,56-65,Male,Salaried Employee,Android,No,No,6-24 hours,Yes,Partially Recovered,1
TXN160151261238,28-03-2025,15:46:03,Friday,Phishing,KYC Update Required,4900,PhonePe,P2P,user8954@apl,mb3994@okicici,Yes Bank,Haryana,26-35,Female,Salaried Employee,Android,No,No,1-6 hours,Yes,Not Recovered,1
TXN295895255444,06-03-2025,10:28:15,Thursday,Phishing,Customer Care Impersonation,138000,Google Pay,P2P,acct2789@okhdfcbank,txn4046@axl,SBI,Uttar Pradesh,56-65,Female,Student,Android,Yes,No,6-24 hours,Yes,Fully Recovered,1
TXN442674857292,22-06-2023,18:02:47,Thursday,Vishing,Customer Care Impersonation,78900,PhonePe,P2P,mb6361@ybl,pay3307@apl,HDFC Bank,Karnataka,36-45,Male,Farmer,Android,Yes,Yes,1-6 hours,No,Not Recovered,1
TXN949981314408,23-07-2024,12:35:36,Tuesday,Phishing,Loan Offer,36300,Google Pay,P2P,user1581@ybl,txn1743@okicici,Other,Telangana,26-35,Female,Self-employed/Business,iOS,No,Yes,< 1 hour,No,Not Recovered,1
TXN579085004766,26-03-2024,18:42:39,Tuesday,QR Code Swap,Customer Care Impersonation,5550,Google Pay,P2M,user8033@paytm,pay9977@oksbi,Axis Bank,Rajasthan,26-35,Female,Salaried Employee,iOS,Yes,No,1-3 days,No,Not Recovered,1
TXN529711997456,14-12-2023,21:59:34,Thursday,QR Code Swap,Investment Scheme,6450,Google Pay,P2M,txn8356@ibl,txn2311@ibl,ICICI Bank,Maharashtra,26-35,Female,Salaried Employee,Android,Yes,No,1-6 hours,Yes,Not Recovered,1
TXN529245060784,11-05-2024,09:36:11,Saturday,OTP Sharing,Loan Offer,550,PhonePe,P2M,user1312@okicici,txn5832@paytm,Kotak Mahindra Bank,Delhi,26-35,Female,Student,Android,Yes,No,1-3 days,Yes,Not Recovered,1
TXN493272504302,27-02-2025,12:43:44,Thursday,Phishing,Loan Offer,8350,Google Pay,Collect Request,user1173@okicici,acct1831@okhdfcbank,SBI,Gujarat,26-35,Male,Salaried Employee,Android,Yes,No,< 1 hour,Yes,Not Recovered,1
TXN153905037324,22-02-2024,08:13:55,Thursday,OTP Sharing,Electricity Bill Disconnection,1200,PhonePe,P2M,txn6999@okaxis,pay2077@okaxis,SBI,Kerala,36-45,Female,Farmer,Android,No,Yes,6-24 hours,No,Partially Recovered,1
TXN777002212954,10-04-2023,23:18:43,Monday,Fake Collect Request,Impersonation of Known Person,97300,PhonePe,P2P,user4627@ibl,mb3855@apl,Yes Bank,Karnataka,46-55,Female,Self-employed/Business,Android,Yes,No,6-24 hours,Yes,Partially Recovered,1
TXN584116381991,02-04-2024,11:48:15,Tuesday,Social Engineering,Job Offer/Part-time Work,7800,PhonePe,Collect Request,acct5305@okaxis,pay8847@apl,Axis Bank,Telangana,26-35,Male,Self-employed/Business,Android,Yes,Yes,1-6 hours,No,Fully Recovered,1
TXN112148067070,30-12-2023,17:08:45,Saturday,Social Engineering,Prize/Lottery Win,900,BHIM,P2P,user9081@oksbi,acct6129@ybl,SBI,Tamil Nadu,26-35,Female,Self-employed/Business,Android,Yes,Yes,1-3 days,Yes,Not Recovered,1
TXN846632520238,12-08-2023,21:11:18,Saturday,Phishing,Prize/Lottery Win,6500,Google Pay,P2M,user6835@oksbi,user9863@apl,HDFC Bank,Tamil Nadu,36-45,Female,Salaried Employee,Android,No,No,< 1 hour,No,Partially Recovered,1
TXN195288436675,28-05-2024,14:15:00,Tuesday,Phishing,Investment Scheme,27900,Google Pay,P2P,pay7938@ybl,pay7475@okaxis,HDFC Bank,Uttar Pradesh,26-35,Female,Daily Wage Worker,Feature Phone,No,Yes,1-6 hours,No,Fully Recovered,1
TXN927699014309,23-11-2023,22:15:26,Thursday,OTP Sharing,Customer Care Impersonation,25300,Google Pay,P2P,mb1100@okicici,pay8068@okicici,ICICI Bank,Haryana,18-25,Male,Student,Android,Yes,Yes,< 1 hour,Yes,Not Recovered,1
TXN724114356550,11-07-2023,16:38:46,Tuesday,OTP Sharing,Job Offer/Part-time Work,1550,Google Pay,P2M,acct8707@okicici,user7254@apl,ICICI Bank,Madhya Pradesh,36-45,Female,Self-employed/Business,iOS,Yes,Yes,1-6 hours,No,Not Recovered,1
TXN443090869156,11-09-2024,06:03:48,Wednesday,Money Mule,Digital Arrest Threat,2950,Paytm,P2P,user2572@apl,pay3754@paytm,Punjab National Bank,Rajasthan,46-55,Female,Daily Wage Worker,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN732905957886,14-09-2023,00:11:35,Thursday,Phishing,Prize/Lottery Win,2500,Google Pay,P2P,mb4215@okaxis,pay1213@okicici,HDFC Bank,Tamil Nadu,46-55,Male,Salaried Employee,Android,Yes,Yes,1-6 hours,No,Not Recovered,1
TXN376626637244,07-05-2023,16:03:17,Sunday,Social Engineering,Loan Offer,13600,PhonePe,Collect Request,acct4228@okaxis,user6643@oksbi,SBI,Punjab,18-25,Male,Salaried Employee,Android,Yes,No,1-3 days,No,Partially Recovered,1
TXN922838597582,24-06-2024,13:22:25,Monday,Social Engineering,KYC Update Required,1600,Google Pay,Collect Request,mb4574@okhdfcbank,user5319@oksbi,Bank of Baroda,Maharashtra,46-55,Female,Farmer,iOS,Yes,No,< 1 hour,No,Not Recovered,1
TXN521081082098,06-10-2024,19:04:39,Sunday,Vishing,KYC Update Required,1650,PhonePe,P2P,pay7455@okicici,user9390@axl,ICICI Bank,Karnataka,56-65,Female,Farmer,iOS,No,No,1-6 hours,Yes,Under Investigation,1
TXN288319323762,05-04-2024,12:19:37,Friday,Vishing,Refund Processing,14150,PhonePe,P2P,acct3206@axl,user2449@ybl,Kotak Mahindra Bank,Maharashtra,18-25,Female,Student,Android,Yes,Yes,1-6 hours,No,Not Recovered,1
TXN786077669096,29-08-2023,10:50:26,Tuesday,OTP Sharing,Electricity Bill Disconnection,49200,PhonePe,P2P,acct3416@oksbi,txn2386@axl,Yes Bank,Uttar Pradesh,36-45,Female,Farmer,Android,No,Yes,6-24 hours,No,Not Recovered,1
TXN182638974551,26-12-2023,10:35:21,Tuesday,SIM Swap,Refund Processing,48600,BHIM,P2P,user6993@apl,acct7646@okaxis,SBI,Kerala,66+,Female,Salaried Employee,Android,No,No,1-6 hours,No,Not Recovered,1
TXN577771857782,17-04-2024,23:17:23,Wednesday,Fake UPI App,Job Offer/Part-time Work,16400,PhonePe,P2M,txn8736@ybl,acct7335@apl,IndusInd Bank,Haryana,36-45,Male,Salaried Employee,iOS,No,No,1-3 days,No,Fully Recovered,1
TXN732954551815,26-04-2024,22:04:27,Friday,Phishing,Refund Processing,2300,Google Pay,P2P,acct7505@ybl,acct3977@okhdfcbank,Canara Bank,Telangana,26-35,Male,Daily Wage Worker,Android,Yes,Yes,6-24 hours,Yes,Partially Recovered,1
TXN451228473495,02-12-2023,01:55:17,Saturday,Phishing,KYC Update Required,4950,PhonePe,Collect Request,txn4497@okaxis,acct7760@oksbi,Punjab National Bank,Tamil Nadu,18-25,Male,Student,Android,Yes,Yes,1-6 hours,Yes,Partially Recovered,1
TXN273165933024,02-02-2025,18:14:06,Sunday,Remote Access Scam,Refund Processing,5150,PhonePe,P2M,pay6943@ybl,pay8093@apl,SBI,Karnataka,36-45,Female,Salaried Employee,Feature Phone,Yes,No,6-24 hours,No,Not Recovered,1
TXN539933391445,15-07-2024,10:54:43,Monday,OTP Sharing,Electricity Bill Disconnection,5400,Paytm,Collect Request,txn7663@oksbi,pay8668@okaxis,Bank of Baroda,Karnataka,26-35,Female,Self-employed/Business,Android,Yes,Yes,1-3 days,No,Not Recovered,1
TXN899629200344,24-07-2023,10:03:41,Monday,Fake UPI App,Impersonation of Known Person,45600,Paytm,P2P,pay2076@ybl,pay6239@paytm,HDFC Bank,Gujarat,46-55,Female,Student,Android,No,No,< 1 hour,Yes,Not Recovered,1
TXN878896890802,07-02-2025,20:12:07,Friday,QR Code Swap,Job Offer/Part-time Work,6850,Paytm,P2M,pay9488@axl,pay1438@okicici,Punjab National Bank,Kerala,46-55,Male,Farmer,Android,No,No,1-3 days,Yes,Not Recovered,1
TXN768311470111,10-11-2024,18:54:31,Sunday,SIM Swap,Investment Scheme,4950,Paytm,P2M,pay1023@ybl,txn8760@oksbi,SBI,Uttar Pradesh,36-45,Female,Homemaker,Android,No,No,1-3 days,No,Not Recovered,1
TXN113308687567,28-03-2024,10:14:27,Thursday,QR Code Swap,Prize/Lottery Win,5300,BHIM,P2P,acct3042@okicici,acct2634@ibl,Punjab National Bank,Rajasthan,18-25,Male,Salaried Employee,iOS,Yes,No,6-24 hours,No,Not Recovered,1
TXN242862017986,20-01-2025,20:52:35,Monday,Vishing,Delivery Agent Scam,94400,BHIM,P2M,pay4437@oksbi,pay3320@okicici,Punjab National Bank,Tamil Nadu,66+,Female,Homemaker,Feature Phone,Yes,Yes,6-24 hours,Yes,Not Recovered,1
TXN473632339445,30-03-2025,14:40:06,Sunday,SIM Swap,Electricity Bill Disconnection,2650,Google Pay,P2M,pay7088@okaxis,acct4968@paytm,Bank of Baroda,Uttar Pradesh,66+,Female,Salaried Employee,iOS,No,No,3-7 days,Yes,Not Recovered,1
TXN524234399750,07-12-2023,07:41:07,Thursday,Fake Collect Request,Prize/Lottery Win,4800,PhonePe,P2M,pay7574@okaxis,mb5699@axl,Axis Bank,Madhya Pradesh,26-35,Female,Salaried Employee,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN462247080508,21-11-2023,15:46:30,Tuesday,OTP Sharing,Delivery Agent Scam,3300,PhonePe,P2M,acct5450@okaxis,mb2496@axl,Other,Gujarat,46-55,Male,Self-employed/Business,Android,Yes,No,1-6 hours,Yes,Partially Recovered,1
TXN727931886673,27-11-2024,23:37:20,Wednesday,QR Code Swap,Digital Arrest Threat,6500,PhonePe,P2P,pay8045@axl,acct9715@paytm,Punjab National Bank,Karnataka,46-55,Female,Retired,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN488352474492,20-05-2024,05:33:30,Monday,Phishing,Customer Care Impersonation,1500,Amazon Pay,P2P,pay4407@ybl,pay2888@okhdfcbank,ICICI Bank,Haryana,26-35,Female,Self-employed/Business,iOS,No,Yes,1-6 hours,No,Not Recovered,1
